-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 03/31/2021 
Location: Latitude  21.4484   Longitude -157.7559 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 28.59 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,PRECTOTCORR,WS10M
2004,8,30,26.58,0.29,6.32
2004,8,31,26.98,0.74,6.15
2004,9,1,26.92,0.8,5.24
2004,9,2,26.99,1.36,5.7
2004,9,3,27.1,1.04,4.77
2004,9,4,26.56,0.2,6.12
2004,9,5,26.58,1.97,5.24
2004,9,6,27.3,1.92,2.98
2004,9,7,27.36,0.49,4.72
2004,9,8,27.26,0.77,6.66
2004,9,9,27.01,1.31,7.23
2004,9,10,27.12,0.72,8.11
2004,9,11,27.15,1.36,8.0
2004,9,12,27.08,1.46,8.12
2004,9,13,27.15,1.7,8.12
2004,9,14,27.07,0.98,7.45
2004,9,15,27.33,0.45,7.63
2004,9,16,27.3,0.64,7.99
2004,9,17,27.18,0.43,8.24
2004,9,18,26.97,1.55,9.18
2004,9,19,26.9,0.97,9.13
2004,9,20,27.01,0.67,7.29
2004,9,21,26.56,1.42,7.28
2004,9,22,27.03,1.3,8.79
2004,9,23,26.85,0.9,8.71
2004,9,24,26.7,0.73,8.02
2004,9,25,26.51,0.63,7.24
2004,9,26,26.52,0.63,7.2
2004,9,27,26.48,0.19,6.67
2004,9,28,26.5,0.38,5.68
2004,9,29,26.65,0.76,6.9
2004,9,30,26.65,1.08,8.49
2004,10,1,26.47,2.22,9.34
2004,10,2,26.43,0.61,8.55
2004,10,3,25.98,1.03,5.44
2004,10,4,25.62,0.81,5.21
2004,10,5,25.95,0.57,6.33
2004,10,6,26.08,2.67,6.16
2004,10,7,25.93,1.32,6.01
2004,10,8,26.59,0.31,6.76
2004,10,9,26.97,0.11,7.95
2004,10,10,26.82,0.37,7.19
2004,10,11,27.15,0.77,4.95
2004,10,12,27.61,1.19,1.34
2004,10,13,27.3,1.9,1.91
2004,10,14,27.05,0.85,2.22
2004,10,15,27.03,1.14,6.02
2004,10,16,26.7,0.08,7.73
2004,10,17,26.78,0.45,7.3
2004,10,18,26.58,1.0,8.36
2004,10,19,26.37,1.74,8.16
2004,10,20,26.67,3.07,7.98
2004,10,21,26.59,2.03,6.62
2004,10,22,26.27,1.09,7.2
2004,10,23,26.19,1.84,7.28
2004,10,24,26.33,6.12,6.14
2004,10,25,25.73,11.13,4.75
2004,10,26,26.04,8.76,6.4
2004,10,27,26.33,4.12,7.37
2004,10,28,26.2,1.36,8.53
2004,10,29,26.26,1.23,8.84
2004,10,30,26.23,4.75,7.74
2004,10,31,26.19,4.67,3.88
2004,11,1,26.43,8.07,3.71
2004,11,2,26.35,0.72,7.26
2004,11,3,26.74,1.85,5.27
2004,11,4,26.26,3.04,1.73
2004,11,5,25.37,21.2,1.87
2004,11,6,25.35,9.75,2.16
2004,11,7,25.87,7.48,1.98
2004,11,8,26.04,2.32,2.67
2004,11,9,26.67,0.78,1.56
2004,11,10,26.68,0.13,3.95
2004,11,11,26.2,0.08,6.3
2004,11,12,26.23,0.6,5.42
2004,11,13,26.32,2.77,4.41
2004,11,14,24.75,8.97,10.44
2004,11,15,25.27,0.64,10.39
2004,11,16,25.26,3.66,8.34
2004,11,17,25.34,2.72,8.86
2004,11,18,24.8,0.04,7.24
2004,11,19,24.63,0.03,4.44
2004,11,20,24.5,0.18,4.29
2004,11,21,24.3,0.08,2.95
2004,11,22,24.91,1.33,2.27
2004,11,23,25.72,1.19,2.98
2004,11,24,26.19,2.08,3.26
2004,11,25,26.16,5.33,4.12
2004,11,26,25.94,0.15,4.89
2004,11,27,25.52,1.6,5.82
2004,11,28,25.39,8.59,8.14
2004,11,29,25.26,2.05,9.16
2004,11,30,25.32,1.2,10.12
2004,12,1,24.95,2.27,11.42
2004,12,2,24.9,1.4,11.22
2004,12,3,24.64,0.26,11.54
2004,12,4,24.56,1.27,11.43
2004,12,5,24.79,0.42,10.4
2004,12,6,24.35,1.53,9.18
2004,12,7,24.26,0.9,8.95
2004,12,8,24.76,3.44,3.67
2004,12,9,23.62,2.11,8.35
2004,12,10,22.24,0.25,9.14
2004,12,11,22.84,0.55,5.26
2004,12,12,23.17,0.25,4.13
2004,12,13,23.62,0.04,1.92
2004,12,14,24.33,0.02,1.19
2004,12,15,24.57,0.01,1.6
2004,12,16,24.88,0.08,2.44
2004,12,17,24.8,0.14,3.58
2004,12,18,24.33,0.04,6.95
2004,12,19,24.83,0.33,4.7
2004,12,20,25.04,0.26,1.4
2004,12,21,24.78,7.17,3.8
2004,12,22,24.08,14.29,3.75
2004,12,23,24.48,2.69,6.08
2004,12,24,24.26,1.85,7.26
2004,12,25,24.8,0.19,6.53
2004,12,26,24.9,9.3,6.23
2004,12,27,24.16,23.62,4.1
2004,12,28,24.18,2.07,3.66
2004,12,29,23.61,0.07,4.38
2004,12,30,24.64,2.21,4.21
2004,12,31,24.65,4.95,3.51
2005,1,1,24.62,31.81,8.13
2005,1,2,22.98,10.12,4.55
2005,1,3,23.32,1.02,6.82
2005,1,4,23.19,0.18,5.39
2005,1,5,22.73,0.41,3.08
2005,1,6,22.31,1.7,3.49
2005,1,7,23.02,0.02,4.96
2005,1,8,23.23,3.56,3.67
2005,1,9,23.04,19.63,6.31
2005,1,10,22.62,0.86,2.79
2005,1,11,23.46,0.33,7.12
2005,1,12,22.86,0.0,4.52
2005,1,13,24.18,2.77,7.99
2005,1,14,24.11,2.1,6.59
2005,1,15,24.3,0.55,8.2
2005,1,16,24.52,0.61,8.7
2005,1,17,24.25,5.97,8.09
2005,1,18,23.64,8.02,4.65
2005,1,19,23.48,0.76,1.97
2005,1,20,24.0,1.54,5.52
2005,1,21,23.43,2.81,6.89
2005,1,22,22.12,0.0,4.67
2005,1,23,23.9,1.57,5.92
2005,1,24,23.81,1.45,2.96
2005,1,25,23.3,1.52,4.79
2005,1,26,23.47,1.81,5.14
2005,1,27,23.87,0.67,6.3
2005,1,28,24.19,0.0,2.72
2005,1,29,23.86,7.29,1.77
2005,1,30,23.66,5.46,3.56
2005,1,31,24.07,7.63,2.9
2005,2,1,22.83,11.6,3.04
2005,2,2,21.63,12.02,3.59
2005,2,3,21.18,10.5,4.44
2005,2,4,22.98,7.96,5.12
2005,2,5,24.46,2.57,2.52
